dataset total sample,SIGIR 2012: Mining the web for points of interest
example placemaker,SIGIR 2012: Mining the web for points of interest
extraction for,SIGIR 2012: Mining the web for points of interest
foursquare new manual annotation,SIGIR 2012: Mining the web for points of interest
garden arena,SIGIR 2012: Mining the web for points of interest
geo scope model,SIGIR 2012: Mining the web for points of interest
gowalla bootstrapped raw web snippet wikipedia,SIGIR 2012: Mining the web for points of interest
gowalla known manual annotation,SIGIR 2012: Mining the web for points of interest
gowalla new manual annotation,SIGIR 2012: Mining the web for points of interest
gowalla web,SIGIR 2012: Mining the web for points of interest
hugues bouchard yahoo,SIGIR 2012: Mining the web for points of interest
la vega,SIGIR 2012: Mining the web for points of interest
list vision,SIGIR 2012: Mining the web for points of interest
location match true,SIGIR 2012: Mining the web for points of interest
location model,SIGIR 2012: Mining the web for points of interest
named entity,SIGIR 2012: Mining the web for points of interest
national park,SIGIR 2012: Mining the web for points of interest
natural history,SIGIR 2012: Mining the web for points of interest
new york time,SIGIR 2012: Mining the web for points of interest
normalised word,SIGIR 2012: Mining the web for points of interest
opennlp english,SIGIR 2012: Mining the web for points of interest
penn english treebank,SIGIR 2012: Mining the web for points of interest
poi manual,SIGIR 2012: Mining the web for points of interest
poi tagger foursquare,SIGIR 2012: Mining the web for points of interest
poi tagger gowalla,SIGIR 2012: Mining the web for points of interest
rae yahoo,SIGIR 2012: Mining the web for points of interest
random field,SIGIR 2012: Mining the web for points of interest
related location,SIGIR 2012: Mining the web for points of interest
related location size number,SIGIR 2012: Mining the web for points of interest
related location unique place,SIGIR 2012: Mining the web for points of interest
related location unique ratio,SIGIR 2012: Mining the web for points of interest
saint martin,SIGIR 2012: Mining the web for points of interest
source data,SIGIR 2012: Mining the web for points of interest
subject descriptor,SIGIR 2012: Mining the web for points of interest
vanessa murdock yahoo,SIGIR 2012: Mining the web for points of interest
vincenty distance,SIGIR 2012: Mining the web for points of interest
white house,SIGIR 2012: Mining the web for points of interest
word identity word shape,SIGIR 2012: Mining the web for points of interest
word position,SIGIR 2012: Mining the web for points of interest
word prefix,SIGIR 2012: Mining the web for points of interest
word suffix,SIGIR 2012: Mining the web for points of interest
abstract many,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
aixin sun1,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
almaden research center,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
anwitaman datta1,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
barack obama,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
chenliang li,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
computer engineering,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
english wikipedia,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
english wikipedia5,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
example named,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
hp lab,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
hp lab singapore,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
jianshu weng2,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
k value,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
length normalization so,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
local segment,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
mechanical turk,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
method in,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
michelle obama,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
microsoft bing,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
microsoft web,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
named entity recognition,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
nanyang technological university,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
orchard road,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
performance metric tweet,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
platform lab,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
point mutual information,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
qi he3,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
random walk,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
random walk model,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
scheme prec,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
scp scheme,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
singapore general,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
stickiness symmetrical conditional,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
subject descriptor,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
symmetric conditional probability,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
system dataset,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
tweet if,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
tweet segmentation,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
tweet segmentation tweet,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
united state,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
vincent wijeysingha,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
work tweet,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
world wide,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
yuxia yao,SIGIR 2012: TwiNER: named entity recognition in targeted twitter stream
abstract news,SIGIR 2012: Adaptive context features for toponym resolution in streaming news
advanced computer study,SIGIR 2012: Adaptive context features for toponym resolution in streaming news
automation research,SIGIR 2012: Adaptive context features for toponym resolution in streaming news
clust adaptive,SIGIR 2012: Adaptive context features for toponym resolution in streaming news
college park,SIGIR 2012: Adaptive context features for toponym resolution in streaming news
computer science,SIGIR 2012: Adaptive context features for toponym resolution in streaming news
earth time,SIGIR 2012: Adaptive context features for toponym resolution in streaming news
feature ace,SIGIR 2012: Adaptive context features for toponym resolution in streaming news
feature computation a,SIGIR 2012: Adaptive context features for toponym resolution in streaming news
feature our,SIGIR 2012: Adaptive context features for toponym resolution in streaming news
lgl adaptive,SIGIR 2012: Adaptive context features for toponym resolution in streaming news
lieberman hanan samet center,SIGIR 2012: Adaptive context features for toponym resolution in streaming news
maryland college park,SIGIR 2012: Adaptive context features for toponym resolution in streaming news
michael d,SIGIR 2012: Adaptive context features for toponym resolution in streaming news
national science foundation,SIGIR 2012: Adaptive context features for toponym resolution in streaming news
new york time,SIGIR 2012: Adaptive context features for toponym resolution in streaming news
performance keywords toponym,SIGIR 2012: Adaptive context features for toponym resolution in streaming news
san antonio,SIGIR 2012: Adaptive context features for toponym resolution in streaming news
sand browser,SIGIR 2012: Adaptive context features for toponym resolution in streaming news
subject descriptor,SIGIR 2012: Adaptive context features for toponym resolution in streaming news
term algorithm,SIGIR 2012: Adaptive context features for toponym resolution in streaming news
thomson reuters,SIGIR 2012: Adaptive context features for toponym resolution in streaming news
topos t,SIGIR 2012: Adaptive context features for toponym resolution in streaming news
abstract supervised,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
alessandro moschitti department,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
aliaksei severyn department,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
answerbag table,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
berkeley aligner,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
berkeley aligner15,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
computer science,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
conditional random field,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
corpus answerbag,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
cpu intel,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
cutting plane algorithm,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
experimentation keywords question answering,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
ibm watson,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
kernel convolution tree kernel,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
kernel method,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
limosine linguistically,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
maximum entropy,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
mean reciprocal rank,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
open collaboration research,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
partial tree,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
partial tree kernel,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
passage figure,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
passage reranking system,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
paul mccartney,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
rerankerq reranked,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
ron paul,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
semantic role labeling,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
semantic tag,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
shallow parsing,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
shallow syntactic,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
structural kernel permission,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
subject descriptor,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
support vector machine,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
syntactic tree kernel,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
term algorithm,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
textual entailment,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
trustworthy eternal system,SIGIR 2012: Structural relationships for large-scale learning of answer re-ranking
click statistic,SIGIR 2012: Explicit relevance models in intent-oriented information retrieval diversification
david vallet universidad,SIGIR 2012: Explicit relevance models in intent-oriented information retrieval diversification
general term algorithm,SIGIR 2012: Explicit relevance models in intent-oriented information retrieval diversification
information retrieval,SIGIR 2012: Explicit relevance models in intent-oriented information retrieval diversification
language modeling,SIGIR 2012: Explicit relevance models in intent-oriented information retrieval diversification
lemur indri,SIGIR 2012: Explicit relevance models in intent-oriented information retrieval diversification
madrid escuela,SIGIR 2012: Explicit relevance models in intent-oriented information retrieval diversification
management beyond,SIGIR 2012: Explicit relevance models in intent-oriented information retrieval diversification
model v,SIGIR 2012: Explicit relevance models in intent-oriented information retrieval diversification
pablo castells,SIGIR 2012: Explicit relevance models in intent-oriented information retrieval diversification
recommender system,SIGIR 2012: Explicit relevance models in intent-oriented information retrieval diversification
redundancy let,SIGIR 2012: Explicit relevance models in intent-oriented information retrieval diversification
retrieval diversification,SIGIR 2012: Explicit relevance models in intent-oriented information retrieval diversification
rxquad qrels,SIGIR 2012: Explicit relevance models in intent-oriented information retrieval diversification
subject descriptor,SIGIR 2012: Explicit relevance models in intent-oriented information retrieval diversification
theory keywords diversity,SIGIR 2012: Explicit relevance models in intent-oriented information retrieval diversification
xquad for,SIGIR 2012: Explicit relevance models in intent-oriented information retrieval diversification
average precision,SIGIR 2012: Top-k learning to rank: labeling  ranking and evaluation
complexity analysis,SIGIR 2012: Top-k learning to rank: labeling  ranking and evaluation
computing technology,SIGIR 2012: Top-k learning to rank: labeling  ranking and evaluation
data set,SIGIR 2012: Top-k learning to rank: labeling  ranking and evaluation
denote pi,SIGIR 2012: Top-k learning to rank: labeling  ranking and evaluation
evaluation measure a,SIGIR 2012: Top-k learning to rank: labeling  ranking and evaluation
expected reciprocal rank,SIGIR 2012: Top-k learning to rank: labeling  ranking and evaluation
experimental setting for,SIGIR 2012: Top-k learning to rank: labeling  ranking and evaluation
general term algorithm,SIGIR 2012: Top-k learning to rank: labeling  ranking and evaluation
graded mq2007,SIGIR 2012: Top-k learning to rank: labeling  ranking and evaluation
graded td2003,SIGIR 2012: Top-k learning to rank: labeling  ranking and evaluation
jiafeng guo,SIGIR 2012: Top-k learning to rank: labeling  ranking and evaluation
mean average,SIGIR 2012: Top-k learning to rank: labeling  ranking and evaluation
method time,SIGIR 2012: Top-k learning to rank: labeling  ranking and evaluation
nir ailon,SIGIR 2012: Top-k learning to rank: labeling  ranking and evaluation
normalized discounted,SIGIR 2012: Top-k learning to rank: labeling  ranking and evaluation
step1 randomly,SIGIR 2012: Top-k learning to rank: labeling  ranking and evaluation
step2 randomly,SIGIR 2012: Top-k learning to rank: labeling  ranking and evaluation
subject descriptor,SIGIR 2012: Top-k learning to rank: labeling  ranking and evaluation
theory keywords,SIGIR 2012: Top-k learning to rank: labeling  ranking and evaluation
trec2003 topic distillation,SIGIR 2012: Top-k learning to rank: labeling  ranking and evaluation
xueqi cheng,SIGIR 2012: Top-k learning to rank: labeling  ranking and evaluation
yanyan lan,SIGIR 2012: Top-k learning to rank: labeling  ranking and evaluation
abstract many,SIGIR 2012: Robust ranking models via risk-sensitive optimization
baseline ranking,SIGIR 2012: Robust ranking models via risk-sensitive optimization
bennett microsoft,SIGIR 2012: Robust ranking models via risk-sensitive optimization
break even,SIGIR 2012: Robust ranking models via risk-sensitive optimization
case a2,SIGIR 2012: Robust ranking models via risk-sensitive optimization
case b1,SIGIR 2012: Robust ranking models via risk-sensitive optimization
case b2,SIGIR 2012: Robust ranking models via risk-sensitive optimization
computer science university,SIGIR 2012: Robust ranking models via risk-sensitive optimization
line proportional reduction line,SIGIR 2012: Robust ranking models via risk-sensitive optimization
maryland college park,SIGIR 2012: Robust ranking models via risk-sensitive optimization
mb case b1,SIGIR 2012: Robust ranking models via risk-sensitive optimization
mean reciprocal rank,SIGIR 2012: Robust ranking models via risk-sensitive optimization
microsoft research,SIGIR 2012: Robust ranking models via risk-sensitive optimization
microsoft way redmond,SIGIR 2012: Robust ranking models via risk-sensitive optimization
motivation before,SIGIR 2012: Robust ranking models via risk-sensitive optimization
percentage query measurably,SIGIR 2012: Robust ranking models via risk-sensitive optimization
rank challenge,SIGIR 2012: Robust ranking models via risk-sensitive optimization
retrieval model keywords,SIGIR 2012: Robust ranking models via risk-sensitive optimization
subject descriptor,SIGIR 2012: Robust ranking models via risk-sensitive optimization
wang dept,SIGIR 2012: Robust ranking models via risk-sensitive optimization
abstract question,SIGIR 2012: Dual role model for question recommendation in community question answering
answerer role,SIGIR 2012: Dual role model for question recommendation in community question answering
baidu zhidao2,SIGIR 2012: Dual role model for question recommendation in community question answering
bin wang1,SIGIR 2012: Dual role model for question recommendation in community question answering
community question,SIGIR 2012: Dual role model for question recommendation in community question answering
community question aswering,SIGIR 2012: Dual role model for question recommendation in community question answering
computing technology,SIGIR 2012: Dual role model for question recommendation in community question answering
data set,SIGIR 2012: Dual role model for question recommendation in community question answering
dual role model,SIGIR 2012: Dual role model for question recommendation in community question answering
expectation maximization,SIGIR 2012: Dual role model for question recommendation in community question answering
experimentation keywords community question answering,SIGIR 2012: Dual role model for question recommendation in community question answering
question answering fei,SIGIR 2012: Dual role model for question recommendation in community question answering
question reommendation,SIGIR 2012: Dual role model for question recommendation in community question answering
ro1e topic,SIGIR 2012: Dual role model for question recommendation in community question answering
role analysis,SIGIR 2012: Dual role model for question recommendation in community question answering
subject descriptor,SIGIR 2012: Dual role model for question recommendation in community question answering
system because,SIGIR 2012: Dual role model for question recommendation in community question answering
term algorithm,SIGIR 2012: Dual role model for question recommendation in community question answering
vector space model,SIGIR 2012: Dual role model for question recommendation in community question answering
zongcheng ji1,SIGIR 2012: Dual role model for question recommendation in community question answering
abstract user,SIGIR 2012: Vote calibration in community question-answering systems
analysis before,SIGIR 2012: Vote calibration in community question-answering systems
anirban dasgupta yahoo,SIGIR 2012: Vote calibration in community question-answering systems
best answer,SIGIR 2012: Vote calibration in community question-answering systems
calibrated vote,SIGIR 2012: Vote calibration in community question-answering systems
category level,SIGIR 2012: Vote calibration in community question-answering systems
chen linkedin mountain view,SIGIR 2012: Vote calibration in community question-answering systems
competition win rate,SIGIR 2012: Vote calibration in community question-answering systems
data mining,SIGIR 2012: Vote calibration in community question-answering systems
evaluation metric,SIGIR 2012: Vote calibration in community question-answering systems
expert ranking answer ranking,SIGIR 2012: Vote calibration in community question-answering systems
full bar,SIGIR 2012: Vote calibration in community question-answering systems
full lva,SIGIR 2012: Vote calibration in community question-answering systems
full question,SIGIR 2012: Vote calibration in community question-answering systems
full sva,SIGIR 2012: Vote calibration in community question-answering systems
global level,SIGIR 2012: Vote calibration in community question-answering systems
heavy user we,SIGIR 2012: Vote calibration in community question-answering systems
interaction bias,SIGIR 2012: Vote calibration in community question-answering systems
jie yang google mountain view,SIGIR 2012: Vote calibration in community question-answering systems
level map,SIGIR 2012: Vote calibration in community question-answering systems
level ndcg,SIGIR 2012: Vote calibration in community question-answering systems
parameter feature,SIGIR 2012: Vote calibration in community question-answering systems
subject descriptor,SIGIR 2012: Vote calibration in community question-answering systems
voter lva,SIGIR 2012: Vote calibration in community question-answering systems
voter nocalib,SIGIR 2012: Vote calibration in community question-answering systems
voter nocalib bar,SIGIR 2012: Vote calibration in community question-answering systems
xuanhui wang facebook menlo park,SIGIR 2012: Vote calibration in community question-answering systems
abstract category,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
aixin sun,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
answerbag measure,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
auto racing,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
bottom up clustering,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
bp gulf oil spill,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
category ci,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
ci usingha for,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
cj inh,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
computer engineering,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
data annotation,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
gao cong,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
hidden topic ideally,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
hidden topic selection,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
hierarchical acclimatization,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
hierarchy consequently,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
hierarchy hya,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
hierarchy maintenance,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
inverted path length,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
loss ratio,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
medium innovation,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
method baseline,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
method buc ha,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
microsoft research asia,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
minor category,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
naive bayes,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
nanyang technological university,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
network cable,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
network programming,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
network protocol,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
network security,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
obama administration,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
open directory project,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
operating system,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
projectedcategories input,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
quan yuan,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
repeat2 ca,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
semantics irrelevance,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
single path hierarchical classifier,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
sma aspect,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
sma setting,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
sma utilize,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
square between,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
square distance,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
square error,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
structure irrelevance,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
subject descriptor,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
supervised clustering,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
support vector machine,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
topic tree,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
total sum,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
work hierarchy generation,SIGIR 2012: Category hierarchy maintenance: a data-driven approach
abstract while web,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
ask search avg,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
avg max,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
baby how,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
baidu know,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
basketball greatest,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
car make,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
community question,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
emory university,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
ethic religion,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
eugene agichtein,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
fitness account,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
frequency distribution,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
gideon dror,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
higher education,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
homework help algebra,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
idan szpektor,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
introduction while web,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
la boulanger,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
landscape adolescent cooking,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
length distribution,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
mathematics renting,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
maximum likelihood,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
menlo park,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
need help pls,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
query characteristic,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
query click,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
query question,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
query serp,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
query word distribution,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
real estate diet,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
result distribution,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
retrieval keywords,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
san jose,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
searchask ask,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
searchask ask search,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
sequence before question asking,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
service baby name garden,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
size distribution,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
style military basketball problem,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
subject descriptor,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
transgendered other,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
united state,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
webscope program3,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
yoelle maarek,SIGIR 2012: When web search fails  searchers become askers: understanding the transition
collection in,SIGIR 2012: Content-based retrieval for heterogeneous domains: domain adaptation by relative aggregation points
domain adaptation necessary,SIGIR 2012: Content-based retrieval for heterogeneous domains: domain adaptation by relative aggregation points
effective is domain adaptation,SIGIR 2012: Content-based retrieval for heterogeneous domains: domain adaptation by relative aggregation points
experimental setting,SIGIR 2012: Content-based retrieval for heterogeneous domains: domain adaptation by relative aggregation points
experimentation keywords,SIGIR 2012: Content-based retrieval for heterogeneous domains: domain adaptation by relative aggregation points
kato hiroaki ohshima katsumi tanaka kyoto university,SIGIR 2012: Content-based retrieval for heterogeneous domains: domain adaptation by relative aggregation points
kyoto tokyo sapporo fukuoka nagoya so,SIGIR 2012: Content-based retrieval for heterogeneous domains: domain adaptation by relative aggregation points
relative aggregation point,SIGIR 2012: Content-based retrieval for heterogeneous domains: domain adaptation by relative aggregation points
relative aggregation point makoto,SIGIR 2012: Content-based retrieval for heterogeneous domains: domain adaptation by relative aggregation points
retrieval permission,SIGIR 2012: Content-based retrieval for heterogeneous domains: domain adaptation by relative aggregation points
seafood fukuoka,SIGIR 2012: Content-based retrieval for heterogeneous domains: domain adaptation by relative aggregation points
seafood nagoya,SIGIR 2012: Content-based retrieval for heterogeneous domains: domain adaptation by relative aggregation points
source domain target domain,SIGIR 2012: Content-based retrieval for heterogeneous domains: domain adaptation by relative aggregation points
subject descriptor,SIGIR 2012: Content-based retrieval for heterogeneous domains: domain adaptation by relative aggregation points
term algorithm,SIGIR 2012: Content-based retrieval for heterogeneous domains: domain adaptation by relative aggregation points
work domain,SIGIR 2012: Content-based retrieval for heterogeneous domains: domain adaptation by relative aggregation points
abstract result,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
clueweb wikipedia dataset,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
computer science purdue,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
different number,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
dzung hong department,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
em algorithm,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
expectation maximization,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
federated search,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
framework in,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
information source,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
latent variable,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
learning comparable,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
lemur toolkit,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
logistic regression,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
luo si department,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
min avg max,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
mixture model,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
mixture of,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
model lin,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
performance permission,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
rank pr,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
rank sfi lr,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
raw score merging,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
relevant document distribution estimation,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
