web page,SIGIR 2012: Reactive index replication for distributed search engines
web search,SIGIR 2012: Reactive index replication for distributed search engines
web search engine,SIGIR 2012: Reactive index replication for distributed search engines
anchor information,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
anchor text,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
anchor text collection,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
bipartite graph,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
click graph,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
click log,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
click-through log,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
clickthrough data,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
clueweb09 collection,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
clustering structure,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
commercial search engine,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
content analysis,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
data clustering,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
data mining,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
data set,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
diversification algorithm,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
diversification approach,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
diversification method,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
diversification performance,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
diversification pipeline,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
diversification result,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
diversity task,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
document similarity,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
evaluation metric,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
expected reciprocal rank,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
experimental setup,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
faceted retrieval,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
graded relevance,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
hitting time,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
information processing,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
information retrieval,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
information retrieval evaluation,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
information search,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
information storage,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
keyword generation,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
language model,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
language modeling,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
language modeling framework,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
large scale,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
latent dirichlet allocation,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
latent semantic analysis,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
latent semantic indexing,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
latent topic,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
learning algorithm,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
machine learning,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
markov chain,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
markov random walk,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
maximum marginal relevance,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
msn query,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
open directory project,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
original query,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
parameter setting,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
portfolio theory,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
probabilistic model,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
probability distribution,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
query ambiguity,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
query aspect,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
query aspect diversification,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
query click,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
query information,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
query intent,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
query likelihood score,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
query log,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
query reformulation,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
query reformulations,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
query similarity model,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
query subtopics,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
query suggestion,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
query term,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
random sample,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
random setting,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
random walk,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
random walk algorithm,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
random walk framework,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
random walk stage,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
rank sum,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
ranking algorithm,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
reformulated queries1,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
reformulated query,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
relevance score,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
research question,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
result diversification,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
retrieval model,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
retrieval process,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
retrieval score,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
search engine,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
search intent,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
search query,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
search result,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
search result diversification,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
search task,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
semantic relatedness,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
significance testing,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
similarity measure,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
similarity model,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
similarity score,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
social bookmarking,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
spam filtering,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
statistically significant,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
structural support vector machine,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
subtopic mining,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
subtopic modeling,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
subtopic network,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
subtopic retrieval,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
t-step walk,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
term distribution,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
test collection,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
text passage,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
topic distribution,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
topic model,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
topic modeling,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
topic representation,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
topic retrieval,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
topic set,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
training data,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
transition probability,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
trec 2011,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
trec 2011 web track,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
user query,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
web datasets,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
web engine,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
web n-grams,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
web ngrams,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
web page,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
web resource,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
web retrieval,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
web search,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
web search engine,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
web search result,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
web search result diversification,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
web site,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
web source,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
web track,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
web user,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
window defender,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
aggregated search result,SIGIR 2012: Using preference judgments for novel document retrieval
amazon mechanical turk,SIGIR 2012: Using preference judgments for novel document retrieval
ambiguous query,SIGIR 2012: Using preference judgments for novel document retrieval
ambiguous web query,SIGIR 2012: Using preference judgments for novel document retrieval
baseline preference,SIGIR 2012: Using preference judgments for novel document retrieval
binary judgment,SIGIR 2012: Using preference judgments for novel document retrieval
binary relevance judgment,SIGIR 2012: Using preference judgments for novel document retrieval
computer science,SIGIR 2012: Using preference judgments for novel document retrieval
conditional preference,SIGIR 2012: Using preference judgments for novel document retrieval
data security,SIGIR 2012: Using preference judgments for novel document retrieval
discounted cumulative,SIGIR 2012: Using preference judgments for novel document retrieval
discounted cumulative gain,SIGIR 2012: Using preference judgments for novel document retrieval
diversified search result,SIGIR 2012: Using preference judgments for novel document retrieval
diversity ranking,SIGIR 2012: Using preference judgments for novel document retrieval
diversity retrieval,SIGIR 2012: Using preference judgments for novel document retrieval
diversity task,SIGIR 2012: Using preference judgments for novel document retrieval
effectiveness evaluation,SIGIR 2012: Using preference judgments for novel document retrieval
european conference,SIGIR 2012: Using preference judgments for novel document retrieval
evaluation evaluation,SIGIR 2012: Using preference judgments for novel document retrieval
evaluation measure,SIGIR 2012: Using preference judgments for novel document retrieval
evaluation metric,SIGIR 2012: Using preference judgments for novel document retrieval
expected reciprocal rank,SIGIR 2012: Using preference judgments for novel document retrieval
experimental design,SIGIR 2012: Using preference judgments for novel document retrieval
graded relevance,SIGIR 2012: Using preference judgments for novel document retrieval
graded relevance judgment,SIGIR 2012: Using preference judgments for novel document retrieval
greedy algorithm,SIGIR 2012: Using preference judgments for novel document retrieval
ground truth,SIGIR 2012: Using preference judgments for novel document retrieval
human intelligence,SIGIR 2012: Using preference judgments for novel document retrieval
information loss,SIGIR 2012: Using preference judgments for novel document retrieval
information need,SIGIR 2012: Using preference judgments for novel document retrieval
information retrieval,SIGIR 2012: Using preference judgments for novel document retrieval
information retrieval evaluation,SIGIR 2012: Using preference judgments for novel document retrieval
information storage,SIGIR 2012: Using preference judgments for novel document retrieval
keyword query,SIGIR 2012: Using preference judgments for novel document retrieval
language model,SIGIR 2012: Using preference judgments for novel document retrieval
majority preference,SIGIR 2012: Using preference judgments for novel document retrieval
majority vote,SIGIR 2012: Using preference judgments for novel document retrieval
news article,SIGIR 2012: Using preference judgments for novel document retrieval
objective function,SIGIR 2012: Using preference judgments for novel document retrieval
original assessor,SIGIR 2012: Using preference judgments for novel document retrieval
original relevance judgment,SIGIR 2012: Using preference judgments for novel document retrieval
pairwise judgment,SIGIR 2012: Using preference judgments for novel document retrieval
pairwise preference,SIGIR 2012: Using preference judgments for novel document retrieval
pairwise preference judgment,SIGIR 2012: Using preference judgments for novel document retrieval
preference assessor,SIGIR 2012: Using preference judgments for novel document retrieval
preference judgment,SIGIR 2012: Using preference judgments for novel document retrieval
preference set,SIGIR 2012: Using preference judgments for novel document retrieval
probability distribution,SIGIR 2012: Using preference judgments for novel document retrieval
query term,SIGIR 2012: Using preference judgments for novel document retrieval
query text,SIGIR 2012: Using preference judgments for novel document retrieval
rank correlation,SIGIR 2012: Using preference judgments for novel document retrieval
relevance evaluation,SIGIR 2012: Using preference judgments for novel document retrieval
relevance judgment,SIGIR 2012: Using preference judgments for novel document retrieval
relevance preference,SIGIR 2012: Using preference judgments for novel document retrieval
relevance ranking,SIGIR 2012: Using preference judgments for novel document retrieval
result set,SIGIR 2012: Using preference judgments for novel document retrieval
retrieval effectiveness,SIGIR 2012: Using preference judgments for novel document retrieval
retrieval system,SIGIR 2012: Using preference judgments for novel document retrieval
search engine,SIGIR 2012: Using preference judgments for novel document retrieval
search result,SIGIR 2012: Using preference judgments for novel document retrieval
statistically significant,SIGIR 2012: Using preference judgments for novel document retrieval
subtopic model,SIGIR 2012: Using preference judgments for novel document retrieval
subtopic retrieval,SIGIR 2012: Using preference judgments for novel document retrieval
union member,SIGIR 2012: Using preference judgments for novel document retrieval
unique setting,SIGIR 2012: Using preference judgments for novel document retrieval
user intent,SIGIR 2012: Using preference judgments for novel document retrieval
user judgment,SIGIR 2012: Using preference judgments for novel document retrieval
user preference,SIGIR 2012: Using preference judgments for novel document retrieval
user study,SIGIR 2012: Using preference judgments for novel document retrieval
user utility,SIGIR 2012: Using preference judgments for novel document retrieval
web interface,SIGIR 2012: Using preference judgments for novel document retrieval
web search,SIGIR 2012: Using preference judgments for novel document retrieval
web search result,SIGIR 2012: Using preference judgments for novel document retrieval
web track,SIGIR 2012: Using preference judgments for novel document retrieval
weighted average,SIGIR 2012: Using preference judgments for novel document retrieval
absolute relevance,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
adaptive algorithm,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
adaptive method,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
adaptive query,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
adaptive query selection,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
average precision,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
binary vector,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
candidate query,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
classification method,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
commercial search engine,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
computer science,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
confidence interval,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
constrained model,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
constrained optimization,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
data set,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
document selection,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
european conference,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
evaluation measure,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
evaluation metric,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
feature set,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
human assessor,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
information retrieval,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
information storage,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
international conference,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
ir metric,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
iterative algorithm,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
iterative method,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
iterative query prioritization,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
iterative query selection,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
knowledge management,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
loss kendall-τ,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
maximum likelihood,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
mean average precision,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
million query,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
million query track,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
online search engine,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
optimization function,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
optimization problem,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
optimization process,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
paired t-test,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
partial relevance judgment,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
pearson correlation,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
performance evaluation,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
performance metric,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
performance prediction,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
posterior probability,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
prediction power,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
pseudo-relevance judgment,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
query log,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
query performance,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
query prioritization,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
query selection,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
query set,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
query track,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
random algorithm,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
random method,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
random query selection,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
random sampling,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
random system,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
ranking retrieval,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
relevance assessment,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
relevance judgement,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
relevance judgment,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
relevance probability,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
relevance score,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
retrieval effectiveness,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
retrieval evaluation,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
retrieval performance,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
retrieval system,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
search engine,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
search system,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
sigmoid function,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
significance level,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
spatial autocorrelation,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
standard deviation,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
statistically significant,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
subset size,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
supervised prediction,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
test collection,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
topic set,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
training data,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
training detail,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
training set,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
trec 2007,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
trec judgment,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
web data,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
web page,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
web search,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
web test collection,SIGIR 2012: An uncertainty-aware query selection model for evaluation of IR systems
binary representation,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
brute force,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
discounted cumulative gain,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
document corpus,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
document pool,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
document retrieval,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
european conference,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
evaluation framework,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
expectation maximization,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
general web search query,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
generative language model,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
gold standard,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
graded relevance judgment,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
human annotation,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
human annotator,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
human factor,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
human judgment,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
information need,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
information retrieval,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
information search,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
inter-annotator agreement,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
inter-annotator disagreement,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
ir engine,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
ir metric,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
ir performance,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
language model,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
machine learning,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
machine output,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
manual annotation,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
markov random field model,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
mean average precision,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
mean reciprocal rank,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
million query track,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
mutual information,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
named entity,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
natural interpretation,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
natural language,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
natural language processing,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
noun phrase,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
noun phrase query,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
null hypothesis,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
paired t-test,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
query accuracy,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
query expansion,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
query formulation,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
query length,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
query log,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
query need,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
query q,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
query segment,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
query segmentation,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
query segmentation algorithm,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
query set,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
query singular value,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
query version,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
random sample,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
reference human segmentation,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
reference segment,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
reference segmentation,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
relevance judgment,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
retrieval effectiveness,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
retrieval engine,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
retrieval model,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
retrieval performance,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
retrieval quality,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
retrieval system,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
retrieval task,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
search engine,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
search query,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
search result,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
search system,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
segmented according,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
segmented query,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
semantic unit,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
song lyric,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
spelling error,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
statistically significant,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
structural analysis,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
term dependency,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
test collection,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
test query,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
test set,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
text collection,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
text retrieval system,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
training data,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
trec collection,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
unique url,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
user intent,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
web query,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
web search,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
web search engine,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
web search query,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
web search query segmentation,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
web track,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
web user,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
wikipedia title,SIGIR 2012: An IR-based evaluation framework for web search query segmentation
academic discipline,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
administration category,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
article quality,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
article size,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
baseline model,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
